xcoord,ycoord
28.9274488,41.00714585
28.8430631759542,40.9956846431341
29.1660455075491,41.0072927755975
28.93653815,41.02705155
28.829836780105,41.0337283762993
29.0337667085609,41.0079947319973
28.5333489880916,40.9922811316449
28.9473130037087,41.0204922154985
28.90760825,41.02221995
29.10972945,41.1161162
29.1274806937775,41.0129065294569
28.6326163,40.9987435
28.8026467159575,41.0841800092746
28.7048249608739,41.0038896380957
29.1302848476066,41.0087364157065
28.8442207112927,41.0327095798158
28.6698494304395,40.9757728474185
29.1080175,41.12164555
29.0139998940909,41.0693738035787
29.0502369249338,40.9739859340197
28.9375438089946,41.0271908471536
28.9280052449539,41.0086463660122
29.0585951572212,40.9661771548103
29.0253749031761,40.9905532175992
29.1058215564939,41.0341712994496
29.1094166,41.11996435
29.0854573,41.0564701
29.0277071930847,40.9870176740614
28.9914869048181,41.0519669090533
28.49324515,41.0218297
28.9283110320768,41.0186099664276
28.9268355982363,40.9940734897337
29.2985288033372,40.9227850883913
29.1286142046462,41.118597666242
28.9525926146386,41.0265099586926
28.7998548,41.02506255
28.7775784154854,40.9904008938647
28.9761803260342,41.0949450409943
28.7242004718542,40.9800433433871
28.7263574,40.97776415
29.5402661158086,40.7917202197057
29.5221825491567,40.7714966245374
29.5268780486862,40.7876243733963
29.2255236067778,41.2225891323292
29.2156928816275,40.9583028854963
29.3729424114642,40.7887287191451
29.2832595,40.9496008
29.1577761235538,41.0000280995752
29.3972147243701,40.8807464006071
28.9877403477983,41.0334187363848
29.1083592,40.95760285
28.911340677252,41.0112212073949
28.914203291282,41.009801757669
28.951136445399,41.0215326643061
28.82842755,41.03811995
28.7180717790905,40.9758141819847
28.8435181258445,41.0549530423246
29.1004837159883,41.1114872343839
28.9493159341435,41.0475551735018
29.3326762790656,40.8715218435124
