xcoord,ycoord
28.3972132448177,41.0480979779162
28.6594427748648,41.0854764459787
29.2110812808432,41.0130479060002
29.3702821083782,40.7987983496539
28.9260153680174,41.020144447002
28.6789782,41.09049605
29.0283381727358,41.067672906404
29.1218880644381,40.964615472227
29.0950387,41.11533565
28.71697615,40.98713165
29.1253010368881,41.1416468296181
29.2773957694347,40.9953200569295
29.0166468422394,41.0202014229748
28.9457738631702,41.0172307406157
29.1273331087117,40.9749714145834
29.3604652299122,40.8870453121365
28.9706608573612,41.0147707416964
29.1091503,41.12430325
29.2560990672807,40.8779950074514
29.54481355,40.78015505
28.7753972430421,41.0300864733263
29.3835734613948,40.7594706438854
28.8465963374964,41.0562433946502
28.8116850470908,41.039562119598
28.9193551105189,41.0503614992013
28.7063557862562,41.0120680842211
28.8365728319013,41.0465772345299
29.11519715,41.11753885
29.1716651504923,40.9033279666273
29.12736285,40.93962715
29.27101328841,40.9443160746893
28.71973665,41.05670705
29.2435468178573,40.968538484036
29.3775144024849,40.780073646148
28.9875938539946,41.0315902290822
29.3594993575507,40.8906935267768
28.9318341,40.9987068
28.9447361827635,41.0237671133881
29.08964695,41.0145935
29.1400872192084,40.9764522358649
29.1382455818729,40.933500876689
29.0556767141206,40.984267872426
28.7862795478488,40.9963653336068
29.2959389,40.9185811
28.87622415,40.98112015
29.1229842860735,41.1992514975106
28.882560756118,40.9783052106994
28.6046013333334,41.0785012125167
28.7165727096754,40.9792591743137
29.1029364,41.0541609
28.7794693228166,41.0489875753614
29.298287994343,40.9654178179529
29.0196666827824,41.0699479955496
29.003667155468,41.0717458175308
28.84939385,41.02664475
29.2528415134223,41.0248511501601
28.4414457960613,41.0355825309844
29.3013739349584,40.9538567904713
29.3025539039307,40.9483957324381
29.0906902580009,40.9682068872658
