xcoord,ycoord
28.5305654631431,41.0088510483931
29.3847757386646,40.8046965656955
29.3847332826475,40.8039031058877
28.906535145971,41.0399964303188
28.9562661,41.08137555
28.8965511659179,40.9893320629917
28.6860817705994,41.2639301052687
29.2712730820828,40.9640660800528
29.0297612364566,40.9852787533863
29.167619067932,41.0274721985093
28.7545609848343,41.0580029783788
28.7699684,40.9939179
28.8071895,41.02634915
28.8960526261595,40.994218165199
29.0232300331386,40.9884313907707
29.2537148575411,41.0082333144935
28.95924045,41.04489835
29.2583004968272,41.0162685317583
29.064797925489,41.0980818861411
29.1687006162717,41.1470572329743
29.54352825,40.78463275
29.0882351928026,41.0838409169597
28.957006285157,41.0159985094704
28.9796561094799,41.2393852376854
28.9496983422291,41.0293281747627
29.2258111232774,41.0230318366459
28.87300115,40.9867539
29.0348913331719,41.0096072501905
29.1031499340307,41.1315014538321
28.7160576,40.97915055
28.7925134589406,41.0339178009963
28.9014955769681,41.0063130256833
28.8165593146531,41.0650184825532
28.8496394495037,41.0220392924933
28.9007433435559,40.9903536606832
28.9708803838181,41.0310787296697
29.312779617352,40.8511388471707
28.6638481246454,40.9660806172519
29.2374488,40.9731463
29.2348297754108,40.8795535040465
28.8426929406452,41.0259119711303
28.9628875776044,41.0052656027971
28.9496661421652,41.0282805523997
29.1784008832121,40.9054647505067
29.2204823261654,41.0169365858042
29.3870455533582,40.7594699945713
28.722257195902,40.9770360802788
29.1060385209882,40.9532513452798
28.9770065203158,41.2356879812431
29.2478892017813,41.0222825053257
29.0983439394507,40.967782822263
28.9151455194073,40.9974733457649
28.9330810017203,41.0041107215577
29.0892371335096,41.1059034713569
28.7293669308386,41.2033170039305
28.908107950588,41.0005183054674
29.1608118369066,40.9237301333333
29.5645113832588,40.8238758375793
28.7692180965478,41.0190855326329
28.9672027242268,41.0336847632082
