xcoord,ycoord
29.0847983058365,41.0587301183603
29.2556283230306,40.8771608862784
28.8964113527121,41.1845541661432
28.8372451646043,41.0541479851698
29.0777332,40.96925445
29.3409915712449,40.8831933952118
28.9849296998987,41.0314572477677
29.0534490321976,41.0850911030984
29.0225900803678,41.215529264638
29.2487980725361,40.9891052668506
29.0421894617666,41.0166505338738
28.9970654733217,41.2390322323486
29.2525642276171,40.959121153812
29.1319412321823,41.1212779183277
29.2809651177999,40.9660109558957
29.0346383393841,41.1425482158689
29.2610786783243,40.9647226434228
29.14705505,40.9208882
29.44023955,41.1933133
29.266737119339,40.9604301471635
29.0910402301789,41.0632071684213
29.1051643688636,41.1222370246463
29.089341267765,41.1009719269727
28.7354078885007,41.0676416367889
28.75641345,41.0541187
28.806831277162,41.0331325626522
29.2601394932929,40.9658577200754
29.1709067,41.1389657
29.5248167662401,40.7788308192109
28.9962122471421,41.0650818171469
28.9273566633667,40.9964135141109
28.8003193610191,41.035526023946
28.7889454623794,40.9855358805705
28.6769218333315,41.0615527333817
28.9861205245929,41.0945744080589
29.1589622795985,41.0198550766633
29.08888585,41.148095
28.7851073,40.99707695
29.1389267283522,40.9727414254485
28.9887450024782,41.0530167988734
