xcoord,ycoord
29.2475032310803,40.9690548162866
28.79725895,41.0499658
28.8576853276237,41.0416672796402
29.26838355,40.92372755
28.8245582,41.0406598
29.2572566667788,40.9653667924187
29.1369965865818,41.0046611354716
29.28469095,40.99894445
28.9070673787604,41.0303260507142
29.0826539599414,41.0196574318263
28.9037384592883,40.988598877984
29.5414179632742,40.7716296319183
29.31483115,40.9582009
28.7015272409388,41.004188733993
28.981537284806,41.0346264924494
28.9898546233765,41.0513649315813
29.2773279659741,40.9821363586597
29.09076195,41.1454636
28.7028471567916,41.0362380173656
28.6192992773159,40.9866561143592
28.9282597002453,41.013718969311
29.2543847596745,40.9915547184829
28.8551654851128,41.0407705366499
28.9317564055931,40.998241507031
28.9715118299694,41.023768198721
29.22366425,41.0138633
28.9425966066379,41.0174784691646
28.6613294,41.0861219
28.7238009186996,40.978712255712
29.0881017679878,40.9855881881546
28.6302375552695,40.979317176207
28.8400837838908,41.0289957684403
28.803109714209,41.0729871600056
28.9469983858633,41.0222780519227
28.68085335,41.0969707
29.5446107221691,40.7872431938139
28.9785029879151,41.0118066222484
28.9554458796045,41.0173680327777
29.2873604673783,40.9501514196862
29.2157306913612,40.9095094271134
