xcoord,ycoord
29.1526607325716,41.0050110396952
29.4706729142984,41.1874208940282
29.1693418483343,40.9070691666434
28.9829825159692,41.0107658454618
29.08946415,41.15717215
28.9715309345088,41.0100634866236
28.787398793889,40.9919963071334
29.11146065,41.0141454
29.5704897366499,40.7958064240213
29.0910497717585,41.0942094662538
28.9624723896064,41.0191970894799
29.25003035,41.0147865
29.0896571367429,41.1737011191387
28.9788714320078,41.035802721342
29.3388209402058,40.880091494188
28.9776844792076,41.0412856603314
29.2712089220719,40.9660780924791
29.341908207271,40.7905462430495
29.2679684988769,40.9767160339741
28.7326756419763,40.9746992755429
29.3207512873214,40.8726172727922
29.1508270167606,40.9377176970012
28.9845126253898,41.0405498597162
29.2950321033048,40.8853512597635
28.9964541935142,41.0491788017054
28.9146216450251,41.0086339318824
29.1442556278968,41.0171313567556
29.1117679424017,41.112082216074
28.8581275258665,41.0380559969117
28.9892828110647,41.0557627402231
29.3399658,40.8804585
29.2770376,40.9699754
29.0472902911686,41.1162489305831
28.7854655041866,41.1114901498643
29.5237533,40.7690588
29.3923918584179,40.7676704388876
28.6784287656419,41.0515126561738
29.024978230203,40.9952294496653
29.1707892945258,41.0134689392219
28.7486860006181,41.1931089668146
28.9560280572218,41.0550119186516
29.0288260163415,41.0183143499638
28.9458315686886,41.015939693388
29.0881498756667,41.1508784591075
28.7968451825001,41.0678030193256
28.9894126023872,41.0390924513419
29.09247555,41.1552519
29.1840618,40.8939822
29.2811483831292,40.9830402164185
29.08820185,41.0250717
28.81393515,41.231771
28.62210655,40.990622
29.2746420817909,40.9451938450729
29.044226388734,40.9741111150963
29.03030665,40.99385305
29.0306033332689,41.1063171343831
29.0870615824857,41.0645496914821
28.8215431628648,41.0489091170121
29.253996766264,40.9577216330216
28.35879,41.0566663
28.9364806190118,41.0072085072977
28.7453680713328,41.1794757558299
28.8895497599406,41.0075954492055
29.2912150614588,40.9447796247193
29.1153964856288,41.1204313691258
28.7148346345809,41.1867350831343
29.04087775,41.0184473
29.10526015,40.9482291
29.12811125,40.96988905
28.7105352,40.9852749
