xcoord,ycoord
28.9079187693072,40.9900579152943
29.08754729289,41.1454269738083
28.554127562442,41.0298673758657
29.1512572993937,40.9992546604854
29.2686121217072,40.9748160600328
29.0197447006868,41.0931370336582
29.2824064,40.94986915
28.7792523824936,41.043618882296
29.0893408446177,41.1419646683272
28.788651,41.00006455
28.9947004349403,41.0674227845275
28.5164887480529,40.9979665794691
28.6756207666738,41.0821578503571
28.96771045,41.0059231
29.1661008959808,41.1489465162601
28.8479204415267,41.0359128259783
29.1621259,41.1763815
29.2801508,40.9781826
29.0977248,41.02682275
29.2634938785214,40.963574326903
28.9095170542135,41.0962026640449
28.9656627681231,41.0119984861709
29.3049234529578,40.9547082866428
28.75078485,41.0512222
29.1046894245142,40.9804166463989
28.7462845,40.9801145
29.3000392409764,40.9114605898376
28.9988911458004,41.0743368604377
29.234959233578,40.9096855511347
29.2309478552789,41.0091883165639
28.9473534062538,41.0152462840463
28.7246918,41.20523955
29.0337157906151,41.1273602343183
28.6741323516993,41.0037436416539
28.6980566,41.03101115
28.94974625,41.0616113
29.0922864207146,41.0516777538691
28.5353322508999,40.9993547371886
29.097042975694,41.1188049644128
28.8974815209248,40.9974947017472
29.0642341,41.03358615
29.0302245400842,41.0177295079286
29.0845566167994,41.0217554051302
29.2885420829611,40.9569027593764
28.8316545471841,41.0517037956782
29.0059999610584,41.0849639026207
29.0427066944605,41.1781111040417
28.8031594286171,41.0896826668772
28.9324356105317,40.9989077595231
29.0287866357596,40.997825159737
