,xcoord,ycoord,Type,ParcelVolume
0,28.5305654631431,41.0088510483931,TRUCK,0
1,29.3847757386646,40.8046965656955,UAVELIGIBLE,2.833998830351235
2,29.3847332826475,40.8039031058877,UAVELIGIBLE,2.7379751854785637
3,28.906535145971,41.0399964303188,TRUCK,5.328843976654909
4,28.9562661,41.08137555,UAVELIGIBLE,2.407499975175706
5,28.8965511659179,40.9893320629917,UAVELIGIBLE,2.0435377672118333
6,28.6860817705994,41.2639301052687,UAVELIGIBLE,1.5041034778420448
7,29.2712730820828,40.9640660800528,UAVELIGIBLE,1.6401763097430857
8,29.0297612364566,40.9852787533863,UAVELIGIBLE,2.0212374270531805
9,29.167619067932,41.0274721985093,UAVELIGIBLE,2.9486184913317595
10,28.7545609848343,41.0580029783788,UAVELIGIBLE,2.00694158593062
11,28.7699684,40.9939179,TRUCK,8.479223517241557
12,28.8071895,41.02634915,TRUCK,5.570474083933678
13,28.8960526261595,40.994218165199,UAVELIGIBLE,1.699913122813058
14,29.0232300331386,40.9884313907707,UAVELIGIBLE,2.227581653289641
15,29.2537148575411,41.0082333144935,UAVELIGIBLE,1.4598222127085823
16,28.95924045,41.04489835,UAVELIGIBLE,1.5664566005655662
17,29.2583004968272,41.0162685317583,UAVELIGIBLE,2.0790949078450462
18,29.064797925489,41.0980818861411,UAVELIGIBLE,2.27009939375161
19,29.1687006162717,41.1470572329743,UAVELIGIBLE,1.7643177828667602
20,29.54352825,40.78463275,TRUCK,4.198383739123619
21,29.0882351928026,41.0838409169597,UAVELIGIBLE,2.4581544119180387
22,28.957006285157,41.0159985094704,UAVELIGIBLE,1.563544560096144
23,28.9796561094799,41.2393852376854,UAVELIGIBLE,2.787835720966913
24,28.9496983422291,41.0293281747627,UAVELIGIBLE,1.586625086608898
25,29.2258111232774,41.0230318366459,UAVELIGIBLE,1.9512514431863242
26,28.87300115,40.9867539,UAVELIGIBLE,2.5449400368584025
27,29.0348913331719,41.0096072501905,UAVELIGIBLE,2.444962542737014
28,29.1031499340307,41.1315014538321,UAVELIGIBLE,1.8154548666567392
29,28.7160576,40.97915055,TRUCK,6.383218315542264
30,28.7925134589406,41.0339178009963,UAVELIGIBLE,2.630758115707721
31,28.9014955769681,41.0063130256833,TRUCK,6.444859656541581
32,28.8165593146531,41.0650184825532,UAVELIGIBLE,2.0260624180078644
33,28.8496394495037,41.0220392924933,UAVELIGIBLE,1.9514520556023913
34,28.9007433435559,40.9903536606832,UAVELIGIBLE,2.1414740601789695
35,28.9708803838181,41.0310787296697,UAVELIGIBLE,1.33802732921858
36,29.312779617352,40.8511388471707,UAVELIGIBLE,2.11788935155747
37,28.6638481246454,40.9660806172519,TRUCK,5.313036006555125
38,29.2374488,40.9731463,UAVELIGIBLE,2.2968208419314267
39,29.2348297754108,40.8795535040465,UAVELIGIBLE,1.9354306984913552
40,28.8426929406452,41.0259119711303,UAVELIGIBLE,2.1912365889963636
41,28.9628875776044,41.0052656027971,UAVELIGIBLE,2.286566995011746
42,28.9496661421652,41.0282805523997,TRUCK,5.153224435812001
43,29.1784008832121,40.9054647505067,UAVELIGIBLE,1.6113113577041032
44,29.2204823261654,41.0169365858042,UAVELIGIBLE,2.0257137186450764
45,29.3870455533582,40.7594699945713,UAVELIGIBLE,2.5884153772305027
46,28.722257195902,40.9770360802788,UAVELIGIBLE,2.5306355206506845
47,29.1060385209882,40.9532513452798,UAVELIGIBLE,1.9860180026438892
48,28.9770065203158,41.2356879812431,UAVELIGIBLE,2.1760251740067096
49,29.2478892017813,41.0222825053257,UAVELIGIBLE,2.2815288189247305
50,29.0983439394507,40.967782822263,UAVELIGIBLE,1.9420586400105786
51,28.9151455194073,40.9974733457649,UAVELIGIBLE,2.182354340049121
52,28.9330810017203,41.0041107215577,UAVELIGIBLE,2.386891238544325
53,29.0892371335096,41.1059034713569,UAVELIGIBLE,2.5063167833341735
54,28.7293669308386,41.2033170039305,UAVELIGIBLE,1.7793489562615978
55,28.908107950588,41.0005183054674,UAVELIGIBLE,2.0006774440031387
56,29.1608118369066,40.9237301333333,UAVELIGIBLE,2.3943699730092867
57,29.5645113832588,40.8238758375793,UAVELIGIBLE,1.9094591147428188
58,28.7692180965478,41.0190855326329,UAVELIGIBLE,2.403094944723805
59,28.9672027242268,41.0336847632082,TRUCK,4.559950059047834
60,28.5305654631431,41.0088510483931,TRUCK,0
