,xcoord,ycoord,Type,ParcelVolume
0,28.9274488,41.00714585,TRUCK,0
1,28.8430631759542,40.9956846431341,UAVELIGIBLE,1.1885437437269204
2,29.1660455075491,41.0072927755975,TRUCK,4.691175362940442
3,28.93653815,41.02705155,UAVELIGIBLE,1.4776914423882288
4,28.829836780105,41.0337283762993,UAVELIGIBLE,1.7954652502376591
5,29.0337667085609,41.0079947319973,UAVELIGIBLE,1.3248217614639095
6,28.5333489880916,40.9922811316449,UAVELIGIBLE,2.7487574472907235
7,28.9473130037087,41.0204922154985,UAVELIGIBLE,1.7684095711529282
8,28.90760825,41.02221995,UAVELIGIBLE,2.2301911585837595
9,29.10972945,41.1161162,UAVELIGIBLE,1.4711173878896715
10,29.1274806937775,41.0129065294569,UAVELIGIBLE,1.996483851636915
11,28.6326163,40.9987435,UAVELIGIBLE,2.2014091507248663
12,28.8026467159575,41.0841800092746,UAVELIGIBLE,2.129278749814041
13,28.7048249608739,41.0038896380957,UAVELIGIBLE,1.4175863700251417
14,29.1302848476066,41.0087364157065,UAVELIGIBLE,1.5494312536726733
15,28.8442207112927,41.0327095798158,UAVELIGIBLE,1.9686028643495912
16,28.6698494304395,40.9757728474185,UAVELIGIBLE,1.886698338174181
17,29.1080175,41.12164555,UAVELIGIBLE,1.9218367097533902
18,29.0139998940909,41.0693738035787,UAVELIGIBLE,2.4157704727538634
19,29.0502369249338,40.9739859340197,UAVELIGIBLE,2.6804090021207316
20,28.9375438089946,41.0271908471536,UAVELIGIBLE,2.0527774484109353
21,28.9280052449539,41.0086463660122,UAVELIGIBLE,1.5592505776043843
22,29.0585951572212,40.9661771548103,UAVELIGIBLE,2.7151431704289863
23,29.0253749031761,40.9905532175992,UAVELIGIBLE,2.223159588838839
24,29.1058215564939,41.0341712994496,UAVELIGIBLE,2.0545694008009425
25,29.1094166,41.11996435,UAVELIGIBLE,1.4527505572564636
26,29.0854573,41.0564701,UAVELIGIBLE,2.1609405595530338
27,29.0277071930847,40.9870176740614,UAVELIGIBLE,1.3614935164259494
28,28.9914869048181,41.0519669090533,UAVELIGIBLE,1.9449158620514417
29,28.49324515,41.0218297,UAVELIGIBLE,1.958137726362827
30,28.9283110320768,41.0186099664276,TRUCK,8.710737129360583
31,28.9268355982363,40.9940734897337,UAVELIGIBLE,2.088656398541721
32,29.2985288033372,40.9227850883913,UAVELIGIBLE,1.2698512631781282
33,29.1286142046462,41.118597666242,UAVELIGIBLE,1.4059014428952286
34,28.9525926146386,41.0265099586926,UAVELIGIBLE,2.8876803378784377
35,28.7998548,41.02506255,TRUCK,7.398223500071303
36,28.7775784154854,40.9904008938647,UAVELIGIBLE,2.3432153371308284
37,28.9761803260342,41.0949450409943,UAVELIGIBLE,2.1652039407217556
38,28.7242004718542,40.9800433433871,TRUCK,4.474252071170264
39,28.7263574,40.97776415,UAVELIGIBLE,1.7259301988432805
40,29.5402661158086,40.7917202197057,TRUCK,4.6838762509387335
41,29.5221825491567,40.7714966245374,TRUCK,4.706677318884258
42,29.5268780486862,40.7876243733963,UAVELIGIBLE,2.2151322483265172
43,29.2255236067778,41.2225891323292,UAVELIGIBLE,1.3201589161382326
44,29.2156928816275,40.9583028854963,TRUCK,6.024666695702095
45,29.3729424114642,40.7887287191451,UAVELIGIBLE,2.690447884197241
46,29.2832595,40.9496008,UAVELIGIBLE,1.4151354770715456
47,29.1577761235538,41.0000280995752,UAVELIGIBLE,1.9353879088116877
48,29.3972147243701,40.8807464006071,UAVELIGIBLE,2.374735638656904
49,28.9877403477983,41.0334187363848,UAVELIGIBLE,1.6717665321968922
50,29.1083592,40.95760285,UAVELIGIBLE,2.654876035758234
51,28.911340677252,41.0112212073949,TRUCK,6.174044391324138
52,28.914203291282,41.009801757669,UAVELIGIBLE,2.516699796200464
53,28.951136445399,41.0215326643061,UAVELIGIBLE,1.5242384409992558
54,28.82842755,41.03811995,UAVELIGIBLE,1.9636140442233692
55,28.7180717790905,40.9758141819847,UAVELIGIBLE,1.4689286058638376
56,28.8435181258445,41.0549530423246,UAVELIGIBLE,2.60759682120108
57,29.1004837159883,41.1114872343839,UAVELIGIBLE,1.7415104339899794
58,28.9493159341435,41.0475551735018,TRUCK,6.2427364791047975
59,29.3326762790656,40.8715218435124,UAVELIGIBLE,1.0867412058199057
60,28.9274488,41.00714585,TRUCK,0
