,xcoord,ycoord,Type,ParcelVolume
0,29.3083976,40.8690546,TRUCK,0
1,29.2594842755747,40.8756031135372,TRUCK,3.7104410594585957
2,29.1352206447466,41.0068545846778,UAVELIGIBLE,1.706312459261404
3,29.0955133643293,41.013673284612,UAVELIGIBLE,1.7417371012258238
4,29.074787202755,40.9990813122443,UAVELIGIBLE,1.7234849090320061
5,28.95224265,41.02817025,TRUCK,5.633555163967731
6,28.8534167,41.01636235,UAVELIGIBLE,2.150130744183991
7,29.0384433333333,40.9816058346917,UAVELIGIBLE,2.58884804256691
8,28.8980292480068,41.0147703580296,UAVELIGIBLE,1.6619810025947825
9,29.4221343297382,40.8685524917763,UAVELIGIBLE,1.9773286449793033
10,28.8176410525105,41.0299919705615,UAVELIGIBLE,1.9825558333156468
11,29.2240648715141,40.8814626930805,UAVELIGIBLE,1.0699556100277041
12,28.8730742326943,41.0340012299125,TRUCK,5.29490043612083
13,28.5386583526492,40.9942003190249,UAVELIGIBLE,1.6985249997450649
14,29.2636504419069,40.9770864700464,UAVELIGIBLE,1.8253766917720469
15,29.1665331997417,40.9076340833837,UAVELIGIBLE,2.3749083163085585
16,28.8995016324894,40.9985512205847,UAVELIGIBLE,2.0806788768854996
17,28.9965861053315,41.1069569758187,UAVELIGIBLE,1.8243696966814058
18,29.1521232941679,41.0070059990348,UAVELIGIBLE,2.658063559061119
19,28.8485827601018,41.0546266751331,UAVELIGIBLE,2.1186604801661035
20,29.1425429672016,40.9722856502465,UAVELIGIBLE,2.2902345768992447
21,28.7947798154373,40.9749081005999,UAVELIGIBLE,1.9351686621034656
22,28.8507847613842,41.0249768261307,UAVELIGIBLE,2.3522773368456775
23,29.1294336,40.9768575,UAVELIGIBLE,1.6008196062565596
24,28.7946879,40.9823352,UAVELIGIBLE,1.8815030362574052
25,29.1952307799875,41.0201132175256,UAVELIGIBLE,2.342768598350732
26,28.9614263414255,41.0197515849675,UAVELIGIBLE,2.419428065666135
27,29.2653535458491,40.9770351931317,UAVELIGIBLE,1.2871644967317997
28,29.2935430113664,40.9291040603347,UAVELIGIBLE,1.5598996536390894
29,29.379641,40.8213914,UAVELIGIBLE,1.838035638856542
30,29.1597994,41.14523565,TRUCK,7.013938894169394
31,29.2337079118509,40.9836648705588,UAVELIGIBLE,1.7941327366704813
32,28.8138072202377,41.0534745242059,UAVELIGIBLE,1.9917295907621322
33,29.1702787723779,40.9031329246302,TRUCK,6.436200211776526
34,29.2930316661029,40.9467279006624,UAVELIGIBLE,2.369427432086324
35,29.1194232648713,40.9697064024918,UAVELIGIBLE,2.486556598522208
36,28.8354120996972,41.000013526878,UAVELIGIBLE,2.4311299879175223
37,29.2353028780966,40.9839819169589,UAVELIGIBLE,2.8771588090840137
38,29.2660775711879,40.9617441585699,UAVELIGIBLE,1.7916888374447903
39,29.1127165296525,41.0429218846722,UAVELIGIBLE,2.0376597895595023
40,28.9269678638837,41.0142320184769,UAVELIGIBLE,1.8766321667867358
41,29.0370379122039,41.0153315160826,UAVELIGIBLE,1.3488228576802566
42,28.6331882622262,40.9814360317227,UAVELIGIBLE,1.1462444325194436
43,29.097212165142,41.1313311162349,TRUCK,4.523189301614655
44,28.7131335371512,41.0239531866339,UAVELIGIBLE,2.1628414911417866
45,28.9798831948546,41.0252459814917,UAVELIGIBLE,1.7828852712816639
46,28.9056535660144,40.9842094626485,UAVELIGIBLE,1.8345960098075393
47,28.793794091815,40.9969714254438,UAVELIGIBLE,1.889079873888801
48,28.6249468688186,40.9924282976855,UAVELIGIBLE,2.395961165555673
49,28.9002271799347,40.9924655533986,UAVELIGIBLE,2.179818018222096
50,29.5232562117222,40.7842385272134,UAVELIGIBLE,1.6226372396913606
51,29.2190193361074,40.921087861435,UAVELIGIBLE,1.6436303385916027
52,29.549819425798,40.7855148566813,UAVELIGIBLE,1.5057437478420268
53,29.2880886853512,40.927053007014,UAVELIGIBLE,1.8892174999830695
54,28.8379149817942,41.0235930791399,TRUCK,5.471091335178269
55,29.1805717,41.00087175,UAVELIGIBLE,2.047914804862847
56,28.8025185683051,41.0603853147585,UAVELIGIBLE,2.321424719097696
57,29.1397506461681,40.9530639461723,UAVELIGIBLE,1.9355359695028667
58,29.1360897324231,41.0122397064881,UAVELIGIBLE,1.8061742607508902
59,28.9724097451466,41.0121466347676,UAVELIGIBLE,1.6694435518623312
60,29.3083976,40.8690546,TRUCK,0
