,xcoord,ycoord,Type,ParcelVolume
0,29.0301590076319,40.9960280462361,TRUCK,0
1,29.3665469557678,40.8867457416873,UAVELIGIBLE,2.302898381361319
2,29.12378575,40.93051515,TRUCK,4.726200808124897
3,28.9112407,40.99785265,UAVELIGIBLE,2.067786338875317
4,29.2938406,40.92190965,UAVELIGIBLE,1.7316777137780388
5,28.9434882,41.02226655,UAVELIGIBLE,2.1482226390597052
6,29.1451169498112,40.9232001166859,UAVELIGIBLE,2.403075393925923
7,28.73472615,40.98163845,UAVELIGIBLE,1.769341729547828
8,29.1345621434444,41.0202597793206,UAVELIGIBLE,1.92220939961508
9,28.9537726631921,41.0580472504062,UAVELIGIBLE,1.970221185132531
10,29.2730377939926,40.9594141817281,UAVELIGIBLE,2.379166789997753
11,29.2756951936091,40.9666759156019,UAVELIGIBLE,1.683193835676085
12,29.1317137876933,41.012421760039,UAVELIGIBLE,1.8555717490089578
13,28.966422225585,41.006330426861,UAVELIGIBLE,1.551885426780716
14,28.7100182604854,40.9934241580566,UAVELIGIBLE,1.9526551371313463
15,28.8925144366614,41.0568555978081,UAVELIGIBLE,2.082269343114123
16,29.1286998265006,40.9511016768255,TRUCK,5.323143953631451
17,29.2220894694256,41.0332797249469,UAVELIGIBLE,1.963045528024379
18,29.2202594,41.0057933,TRUCK,5.323552795461656
19,28.7256340634764,40.9889667924136,UAVELIGIBLE,1.6263835422692174
20,29.1240894554298,40.9434336256003,UAVELIGIBLE,2.2540046055131624
21,29.1190603919567,41.0224003789988,UAVELIGIBLE,2.198152735302517
22,29.5506732130049,40.7847828306542,UAVELIGIBLE,1.9242566642212673
23,29.2447345097054,40.9625977736891,UAVELIGIBLE,2.082363784441589
24,28.927969,40.9966168,UAVELIGIBLE,1.802602167956134
25,29.1103220133845,41.1158254673136,UAVELIGIBLE,1.3596094050538716
26,29.3733718,40.8237433,UAVELIGIBLE,2.503305861259642
27,28.8418046615191,41.0071249917481,UAVELIGIBLE,1.6894585277364156
28,28.9108618209642,41.0089710445701,UAVELIGIBLE,1.878797039733152
29,28.8565030256492,41.0173444534912,UAVELIGIBLE,1.8248694854229974
30,28.7064687167627,41.0030570997589,UAVELIGIBLE,1.927764139205462
31,29.16567865,41.0112149,UAVELIGIBLE,2.110321946888632
32,29.0580872695143,41.0625710748832,UAVELIGIBLE,1.9026085855825619
33,29.10104615,41.0522758,TRUCK,4.664795186347876
34,29.0508043334227,40.979653560493,TRUCK,4.861144230544175
35,29.11794575,41.11893865,UAVELIGIBLE,2.210242707219192
36,28.5290612853768,40.9934053905398,UAVELIGIBLE,1.529966770569314
37,29.10518785,41.06045815,UAVELIGIBLE,1.976098442822217
38,28.9521489454488,41.0104532753597,UAVELIGIBLE,2.2679914345771888
39,28.9412094124804,41.0233139221657,UAVELIGIBLE,2.1199262428505263
40,29.4444788,40.804987,UAVELIGIBLE,2.74117123125433
41,29.1461934859465,41.0152852909623,UAVELIGIBLE,2.2305197672660038
42,29.0260048906654,41.2018081747095,UAVELIGIBLE,1.744563970712166
43,29.5422739581154,40.7854427735318,UAVELIGIBLE,2.755294439433661
44,28.9559741,41.01257,TRUCK,8.205422662627054
45,28.800147871461,41.0057352941206,UAVELIGIBLE,1.4096431937884422
46,28.6174495,40.98743995,UAVELIGIBLE,2.176173945180113
47,28.8520141794647,41.0249409204702,UAVELIGIBLE,1.6791662209234879
48,28.8472176438518,41.0521273018588,UAVELIGIBLE,1.9104039856885655
49,29.39070535,40.765128,UAVELIGIBLE,2.15674766353201
50,28.91033112238,41.0116843936425,TRUCK,4.369341196777983
51,29.1040208522829,41.0476343412118,UAVELIGIBLE,2.0484317433510824
52,28.984435963808,41.0599421837548,TRUCK,5.3524798256514465
53,29.2961408215721,40.9452730336702,UAVELIGIBLE,1.821604176138077
54,28.9312401626137,41.0022888356721,UAVELIGIBLE,2.186609034490142
55,29.371317248506,40.8147459033478,UAVELIGIBLE,2.6565644955063203
56,29.0302301313766,41.2072842941942,UAVELIGIBLE,2.426055357165842
57,28.7317573079788,40.9784783657529,UAVELIGIBLE,2.2750193243591514
58,28.72263465,40.9740187,UAVELIGIBLE,2.0031561750041047
59,28.6449568458692,41.0448734631433,UAVELIGIBLE,2.426788227068024
60,29.5220282195174,40.7800044200906,UAVELIGIBLE,1.7605059334616908
61,29.2925710513621,40.9499443835244,UAVELIGIBLE,2.716943551777998
62,29.08548565,41.00345295,UAVELIGIBLE,1.5353029468873935
63,28.97961975,41.00489465,UAVELIGIBLE,2.2695634203424655
64,28.7132328213213,41.0091974341728,UAVELIGIBLE,2.4471711234840066
65,28.70471315,41.01057455,TRUCK,6.9650013991257245
66,29.0895407,41.15896425,UAVELIGIBLE,1.310145014990487
67,28.992206737044,41.0549973539017,UAVELIGIBLE,2.142557399669749
68,28.90120615,41.0041394,UAVELIGIBLE,1.8303331827326828
69,28.6961512090013,41.0424535769641,UAVELIGIBLE,1.5521097627782048
70,29.0301590076319,40.9960280462361,TRUCK,0
