,xcoord,ycoord,Type,ParcelVolume
0,29.0895128908018,40.9622055077867,TRUCK,0
1,28.8985624692713,40.9886494024856,UAVELIGIBLE,1.6179669652354813
2,28.7052614011173,41.0293579262146,UAVELIGIBLE,2.2501905289032065
3,29.10734825,41.01036865,UAVELIGIBLE,2.5339502550021518
4,28.9121044394227,40.995942570557,UAVELIGIBLE,1.9204500033699017
5,29.1465206607602,40.8478057825827,UAVELIGIBLE,2.0018562044831643
6,29.25119665,40.961189,UAVELIGIBLE,2.1473112068511906
7,28.9487564,41.02613135,UAVELIGIBLE,2.1289687777356905
8,29.0424919625469,41.0223650246427,UAVELIGIBLE,1.7064717269857965
9,28.6513708,40.9646892,TRUCK,5.9821884730539505
10,29.0909628,41.1398263,UAVELIGIBLE,2.5042345576082616
11,29.1970371406449,41.0149426388901,UAVELIGIBLE,1.6106074834531325
12,29.1393020164857,41.0113904924317,TRUCK,6.18992434902658
13,28.7921244,41.0266244,UAVELIGIBLE,1.6187903422140109
14,28.91062825,41.01266225,UAVELIGIBLE,1.3751641657093017
15,29.1234008797778,41.0145706401723,UAVELIGIBLE,1.4393032164721098
16,29.12822855,40.9278435,UAVELIGIBLE,2.0173242089274113
17,29.5659842751798,40.8264126138444,UAVELIGIBLE,2.7107615720672134
18,29.10372095,41.0109454,UAVELIGIBLE,1.9927688834290844
19,28.7231894744041,40.9726341416962,UAVELIGIBLE,2.3568760476120985
20,29.57787955,40.8612994,UAVELIGIBLE,2.1133340538413274
21,28.914471698724,40.9919315003596,UAVELIGIBLE,2.2743474093115132
22,29.0405912,40.99825835,UAVELIGIBLE,1.5513292950587376
23,29.191345533043,41.0256214014986,UAVELIGIBLE,1.2075759700748954
24,28.9428403981068,41.0119402351535,UAVELIGIBLE,2.5245543508904564
25,29.263977450975,40.9767288624977,UAVELIGIBLE,2.0398294320351673
26,29.2698944804303,40.9496299444456,UAVELIGIBLE,1.0356980445985153
27,28.8433724981691,41.0035946444713,UAVELIGIBLE,2.1762250778769667
28,29.10495545,41.0534873,TRUCK,3.701899441566631
29,29.0509744627424,41.0260043965216,TRUCK,7.629527082160993
30,29.2764233,41.0003099,UAVELIGIBLE,1.5782154658675636
31,28.7369909816533,41.2089417444359,UAVELIGIBLE,1.849182287562098
32,29.2521999896914,40.9879172756313,UAVELIGIBLE,1.7925224098530865
33,28.8932902857804,40.985500002144,UAVELIGIBLE,2.058991048649607
34,28.84097359231,41.0299746330994,UAVELIGIBLE,2.1060683362480748
35,29.4405839544861,41.1901013266957,UAVELIGIBLE,1.8563229806497565
36,29.1715566020094,41.0096398332447,UAVELIGIBLE,2.0838193513988656
37,29.0443366700444,41.0084183016077,UAVELIGIBLE,1.9386577559147986
38,28.6576743645493,41.0315631978996,UAVELIGIBLE,1.2267245086506577
39,29.5717000181935,40.7694658454581,UAVELIGIBLE,2.1910183252112567
40,29.2932019584693,40.8377043066261,UAVELIGIBLE,2.0065499234153634
41,29.108422666719,41.0234415384979,UAVELIGIBLE,1.3793220601726706
42,29.2104719914941,40.9833172155539,UAVELIGIBLE,2.387863645902919
43,28.8710241294157,41.0016030131364,UAVELIGIBLE,1.5671076879464034
44,29.5113138013826,40.7916123838381,UAVELIGIBLE,1.5359024471222136
45,28.7420993238589,40.976475339171,UAVELIGIBLE,2.254163635606485
46,29.2747953,40.93304675,UAVELIGIBLE,1.6246642469172419
47,28.9656215791977,41.0170955018269,UAVELIGIBLE,2.0998654958767546
48,29.5743919817309,40.8164676259484,UAVELIGIBLE,2.003302487997775
49,28.9101065,41.0615141,UAVELIGIBLE,2.10418856308453
50,28.9740276806611,41.0030309636005,TRUCK,6.282937078505243
51,29.0864589,41.15315275,UAVELIGIBLE,2.295351131801645
52,29.1436781017182,41.1175266169934,UAVELIGIBLE,1.7355515596752147
53,28.9065506547597,41.007468894167,UAVELIGIBLE,2.3969553610692294
54,28.9596894140678,41.2576828653733,UAVELIGIBLE,2.1602341714295026
55,28.8006553106522,40.9679572171265,UAVELIGIBLE,1.9171255783299146
56,29.2720510891245,40.9375944566305,UAVELIGIBLE,1.6339950806276449
57,29.53326255,40.7750007,UAVELIGIBLE,2.1640289988374772
58,29.2065357,41.00576615,UAVELIGIBLE,1.768325992169061
59,28.7167392,41.21174005,UAVELIGIBLE,2.2026952073963737
60,28.9589224775991,41.011899222923,UAVELIGIBLE,1.7625106843518663
61,29.0798335989542,40.971365066642,UAVELIGIBLE,1.9579225564412692
62,29.09177795,41.10937635,UAVELIGIBLE,1.6594059580121132
63,28.6630260199114,40.9770883749016,UAVELIGIBLE,2.192136707909999
64,29.1337984837722,40.9842140660376,UAVELIGIBLE,2.50448416295267
65,29.3286787536533,40.8688168900404,UAVELIGIBLE,1.7200663675456043
66,29.0996176077224,41.0174651276583,UAVELIGIBLE,2.59952789527457
67,29.1746971825842,40.8998773474034,UAVELIGIBLE,1.9007610451636987
68,28.72847,41.06060585,UAVELIGIBLE,1.8645108451266856
69,29.3190097402694,40.8369224368619,UAVELIGIBLE,1.9791604794368172
70,29.0895128908018,40.9622055077867,TRUCK,0
