,xcoord,ycoord,Type,ParcelVolume
0,28.9079187693072,40.9900579152943,TRUCK,0
1,29.08754729289,41.1454269738083,TRUCK,5.92187842749974
2,28.554127562442,41.0298673758657,UAVELIGIBLE,1.9932745806356786
3,29.1512572993937,40.9992546604854,UAVELIGIBLE,2.610574667503981
4,29.2686121217072,40.9748160600328,TRUCK,7.684795846277665
5,29.0197447006868,41.0931370336582,UAVELIGIBLE,2.0363963882594316
6,29.2824064,40.94986915,TRUCK,7.683368775135611
7,28.7792523824936,41.043618882296,UAVELIGIBLE,2.050877819169316
8,29.0893408446177,41.1419646683272,TRUCK,4.267506357536211
9,28.788651,41.00006455,UAVELIGIBLE,2.7498244997759405
10,28.9947004349403,41.0674227845275,UAVELIGIBLE,2.593902187689199
11,28.5164887480529,40.9979665794691,UAVELIGIBLE,2.1079455988767455
12,28.6756207666738,41.0821578503571,UAVELIGIBLE,1.8511089942676682
13,28.96771045,41.0059231,UAVELIGIBLE,2.350651555231222
14,29.1661008959808,41.1489465162601,UAVELIGIBLE,1.4650380788793143
15,28.8479204415267,41.0359128259783,TRUCK,6.3802023199556075
16,29.1621259,41.1763815,UAVELIGIBLE,2.474029958159847
17,29.2801508,40.9781826,TRUCK,5.684406677005357
18,29.0977248,41.02682275,UAVELIGIBLE,2.2309718862800136
19,29.2634938785214,40.963574326903,UAVELIGIBLE,2.2685662736570738
20,28.9095170542135,41.0962026640449,UAVELIGIBLE,1.9685738993756936
21,28.9656627681231,41.0119984861709,UAVELIGIBLE,2.2156143454713724
22,29.3049234529578,40.9547082866428,UAVELIGIBLE,2.369118796755549
23,28.75078485,41.0512222,UAVELIGIBLE,1.4673023209078975
24,29.1046894245142,40.9804166463989,UAVELIGIBLE,2.0837166891717036
25,28.7462845,40.9801145,UAVELIGIBLE,1.8770703411115934
26,29.3000392409764,40.9114605898376,UAVELIGIBLE,1.6275154012327722
27,28.9988911458004,41.0743368604377,UAVELIGIBLE,1.1733794492741936
28,29.234959233578,40.9096855511347,UAVELIGIBLE,1.9175490811597058
29,29.2309478552789,41.0091883165639,UAVELIGIBLE,2.106326101604368
30,28.9473534062538,41.0152462840463,UAVELIGIBLE,2.5518128410039695
31,28.7246918,41.20523955,UAVELIGIBLE,2.47334696160477
32,29.0337157906151,41.1273602343183,UAVELIGIBLE,2.1298403687441647
33,28.6741323516993,41.0037436416539,UAVELIGIBLE,2.731413949930207
34,28.6980566,41.03101115,UAVELIGIBLE,2.2113323673338705
35,28.94974625,41.0616113,TRUCK,5.906788468728952
36,29.0922864207146,41.0516777538691,UAVELIGIBLE,2.2116424995748263
37,28.5353322508999,40.9993547371886,UAVELIGIBLE,2.013025732748642
38,29.097042975694,41.1188049644128,UAVELIGIBLE,2.2192189461510847
39,28.8974815209248,40.9974947017472,UAVELIGIBLE,1.97680023760203
40,29.0642341,41.03358615,UAVELIGIBLE,2.3901860251104154
41,29.0302245400842,41.0177295079286,UAVELIGIBLE,1.3816599714127389
42,29.0845566167994,41.0217554051302,UAVELIGIBLE,2.4704709462926306
43,29.2885420829611,40.9569027593764,UAVELIGIBLE,1.9841016280583503
44,28.8316545471841,41.0517037956782,UAVELIGIBLE,2.0614578935279777
45,29.0059999610584,41.0849639026207,UAVELIGIBLE,1.7558104262272445
46,29.0427066944605,41.1781111040417,UAVELIGIBLE,2.1037977426436156
47,28.8031594286171,41.0896826668772,UAVELIGIBLE,1.6161545970274394
48,28.9324356105317,40.9989077595231,UAVELIGIBLE,1.7819846137567175
49,29.0287866357596,40.997825159737,UAVELIGIBLE,2.523246412851532
50,28.9079187693072,40.9900579152943,TRUCK,0
