,xcoord,ycoord,Type,ParcelVolume
0,29.20387385,40.91580705,TRUCK,0
1,29.2169096710201,41.0051127630483,TRUCK,7.503593062031174
2,29.0417356,41.1142826,UAVELIGIBLE,2.3012285853793695
3,29.1776968810147,40.9012947804523,UAVELIGIBLE,2.1805924913716948
4,29.1333580129479,40.970591124788,UAVELIGIBLE,1.6110764004280433
5,28.5453175874881,41.001542835817,UAVELIGIBLE,2.093116066632229
6,29.1066251428327,41.1301793687912,UAVELIGIBLE,1.9907733837773014
7,29.2339959908692,41.0104879602302,UAVELIGIBLE,1.8646955142681745
8,28.7036802300011,41.0083517159878,UAVELIGIBLE,2.177460213930348
9,29.3383829859614,40.8754760226489,UAVELIGIBLE,1.7961840654413945
10,29.3868460797226,40.7671519003042,UAVELIGIBLE,2.269192693318143
11,29.1341731751127,40.971924993153,UAVELIGIBLE,1.6071479050301547
12,29.0376748,40.996833,UAVELIGIBLE,1.8465637341247143
13,29.0930124826004,41.1392724621965,UAVELIGIBLE,2.7212731563710197
14,29.106151439327,41.0443596844676,UAVELIGIBLE,1.4282303204202986
15,28.8568622323124,41.0336870960487,UAVELIGIBLE,2.6380285474951037
16,29.32342285,40.88033215,TRUCK,5.453167093486643
17,28.9374806600828,41.0277712459182,UAVELIGIBLE,2.2618544971947974
18,29.1405862176866,41.0139795826713,UAVELIGIBLE,2.570255815717681
19,29.221441783427,41.0157481495799,UAVELIGIBLE,2.0309967252673866
20,29.2805781,40.94690805,UAVELIGIBLE,1.5110788866616796
21,28.7009639035769,41.0369864860201,UAVELIGIBLE,2.138744976094192
22,29.26447955,40.9612998,UAVELIGIBLE,2.0151503332519836
23,29.1077800830501,40.9495652449955,UAVELIGIBLE,2.109119441733672
24,29.2785608176275,40.957533648542,UAVELIGIBLE,2.4947871761776117
25,28.8625317720472,41.0376770575943,UAVELIGIBLE,2.646755329103965
26,29.1722105902066,41.1581839624209,UAVELIGIBLE,1.8082201371275737
27,29.2428948,40.98198465,UAVELIGIBLE,1.5216546278938434
28,29.1156710734939,41.1529448543496,TRUCK,5.312074412223852
29,29.36022325,40.8979494,UAVELIGIBLE,2.7057968148618756
30,29.0892018532068,41.1527623563589,TRUCK,6.840987547878827
31,29.3326422509722,40.9580332384629,UAVELIGIBLE,2.5270549835587808
32,28.9106967335767,41.0034312917227,TRUCK,5.590128178953844
33,29.2273030317795,40.8843160025042,UAVELIGIBLE,2.149761326269548
34,29.38488795,40.7608274,UAVELIGIBLE,1.6359028158276812
35,28.9695677657236,41.0143796310786,UAVELIGIBLE,1.2807108052474476
36,29.4074405350883,40.772215825832,UAVELIGIBLE,2.7691848097351213
37,29.1489189619369,40.9260871108167,UAVELIGIBLE,2.4502793119145685
38,28.7778036562164,41.0065375734713,UAVELIGIBLE,1.841211770802869
39,29.1469740312192,41.002946005623,UAVELIGIBLE,1.8335900576060586
40,29.2590571863486,40.9584059775652,UAVELIGIBLE,1.6555191745385498
41,29.13915395,41.207143,UAVELIGIBLE,2.1945371681875074
42,29.1194696698058,40.9452704408025,UAVELIGIBLE,2.6365882603963335
43,29.2348838912804,40.9940417971299,UAVELIGIBLE,1.5692822611081483
44,28.8616676696308,41.0053052524296,UAVELIGIBLE,1.8164596130123518
45,28.8211323523232,41.0077620399724,UAVELIGIBLE,2.0816515943195553
46,29.0437539583148,41.2055512211853,UAVELIGIBLE,1.2991585587253485
47,29.278207461389,40.9670826471147,TRUCK,5.788698073880543
48,28.9037692765102,41.0269038723706,UAVELIGIBLE,2.567155339219032
49,29.1204905688599,40.9324914260838,UAVELIGIBLE,1.1195514840141747
50,29.20387385,40.91580705,TRUCK,0
