,xcoord,ycoord,Type,ParcelVolume
0,29.0823084495937,41.029350003491,TRUCK,0
1,29.2197280526054,41.0263708378206,TRUCK,3.9919905307697148
2,29.240282598482,40.9638922910724,TRUCK,4.9648577158756435
3,29.0880286551319,41.1004915357709,UAVELIGIBLE,1.9152718519210623
4,28.9811604878028,41.0461317882088,UAVELIGIBLE,1.6244282858094983
5,29.5219766101898,40.7835839372612,TRUCK,5.5273751262522275
6,29.0840064886079,41.0236063643737,UAVELIGIBLE,2.488841060493831
7,28.9357645497618,41.0075966802312,UAVELIGIBLE,2.0629989229996615
8,28.8255855871906,41.0541401306972,UAVELIGIBLE,1.7656701064871694
9,29.2179923345283,40.9815920853893,UAVELIGIBLE,1.4874570555399504
10,29.2276324042803,40.9666148038523,UAVELIGIBLE,2.4239369562433546
11,28.7993291830733,41.0504876017845,UAVELIGIBLE,1.4789698625738357
12,29.0823084495937,41.029350003491,TRUCK,0
