xcoord,ycoord
29.1076106116054,41.1283126747982
29.1211995,40.87043025
29.2776354,40.96750445
28.8605358052514,41.0375356595962
29.2415327927186,41.0490835784958
28.9131300105128,41.0007973184672
28.9666606,41.0371774
28.8777514659712,40.9881376758171
28.8020593996176,41.0088749003403
29.10263635,41.12841115
28.7542787268749,41.0539315960347
28.7651194553624,41.0303530680498
28.7792679,41.0169804
29.0556072488887,40.9706411162831
29.3802504232446,40.7842759671919
28.9404706697896,41.0236016362304
29.2233243968308,40.983866723718
28.8459079575255,40.9859833492085
29.1376298076227,41.206075624778
29.0517736549884,41.1846358456501
28.7825891,41.0094318
29.2134378837495,41.0033903511499
29.2975657334373,40.9437519508611
29.02933015,41.06256015
28.7351489,41.06229705
28.8211873318559,41.0392353876193
28.9863735315338,41.0486963017755
28.7422547432262,40.9801176216326
29.3098003601415,40.9319189721369
29.5241568665955,40.7672105095457
29.2590636100626,40.9584803615476
28.7867218315806,41.0255489053518
28.8447693965331,41.0486132055733
28.8157185150289,41.0328368399981
28.6554500583542,41.0175762206384
28.93851705,41.0694555
29.0995352257304,41.1562243221294
29.1851943337396,41.0412108337014
29.28571925,40.9576095
28.8496802876021,41.0537035650333
28.8785270322503,40.990944144362
28.5281638756215,40.99416824836
28.8769965008035,41.1849732254062
29.0914696500127,41.1397993666597
28.7871420924903,41.016756498598
28.9558785665523,41.0195575462502
29.1740697717812,41.033049192965
29.27886645,40.9761686
28.8568071350884,41.0679138304048
29.5488617921522,40.7842048218099
29.0946499702137,41.0510481569956
28.9261859016228,41.0206751262076
29.3064690104449,40.9517003808192
29.139688048162,40.9280598933107
29.0852988056009,41.1480382300377
28.9006293782174,40.9937037974879
29.0838164738933,41.147120644336
29.25130525,40.96232835
29.1943259660568,41.0219687733158
28.8458629844379,41.0353802540446
28.7217900059587,40.9791261698801
29.3755375633834,40.7805992881955
29.0931218867415,40.9855926177045
28.98327725,41.04613735
28.9433897191116,41.0378373944962
28.8764260274905,40.9885382265669
28.3551297061488,41.0554710861081
28.9624965550965,41.0474933977402
28.7434336017659,41.1921145163536
29.2839080071222,40.9413583780569
29.1061110222366,41.0371369345208
28.8005957502931,41.0023972114581
28.8979890691954,41.0026489533855
29.136415488815,41.023393056518
29.2813473842949,40.9501484938076
28.7157499,40.97590125
29.1322139,40.97121705
29.3864235576543,40.8079572198679
28.80153025,41.0532865
29.2768918106139,41.0101064568363
