xcoord,ycoord
29.3299670141892,40.8739128674993
28.7839639502561,41.0198655333424
28.7224152487759,41.0892257387681
28.8732262,40.99526465
29.1370705969836,40.9226123395285
29.0785414704943,40.9581780289073
28.6779176411326,41.0893322287698
28.9804758715311,41.0052066809639
29.5475374667412,40.7849747537918
28.8454123295052,41.0228037231188
28.9036714371197,41.0266126872916
29.1545275130721,41.1434959287907
28.8499989875048,41.0582463977586
28.80041,41.00704845
29.0895282167582,41.0649846502719
28.8385075947997,40.992976885717
29.2498103844084,40.9647506539878
29.2924483,40.83255365
