xcoord,ycoord
28.7127086,40.98402525
29.0923316853525,41.1559543803547
29.10133865,41.00769885
28.7117284986888,41.0668163050924
29.0535725670685,41.0107041489581
29.18962255,41.15314495
28.8113792952333,41.0681305303625
28.78440925,40.9976123
29.1436314,40.94112205
28.9299503626507,41.0209921491847
28.93258805,41.0080164
28.7457838463461,40.9812136830935
29.1046347300247,40.9518832059613
29.0290152,40.994228
28.9384596118186,41.0245992370043
29.0191062750694,41.0558646948107
29.26774095,40.9787041
28.9453147878127,41.0063603262706
