xcoord,ycoord
29.2709930173015,40.955541990531
28.9069783229673,41.0054423984033
29.5436389069189,40.7859879759033
29.1132959907546,40.9402883653355
29.5466350728319,40.790339764887
28.6592423153102,41.0859343200134
29.3726966595288,40.7901740773048
29.107553690477,41.0355396242195
29.1687008428374,41.1731174647105
29.0906405121468,41.0272267636529
29.049851417772,41.0189819451575
29.5562901172199,40.8527034081218
28.707246764913,41.0037407440385
28.8440253380168,41.056292494159
28.6027889442687,41.0942776506775
29.0486606321973,41.0098151324284
