xcoord,ycoord
28.8031745728773,40.9656461913492
29.4169114223506,40.8509480147312
29.1929890320872,41.1639483240271
29.2556700547968,41.0061481527785
28.7802050640221,41.0139826050949
29.29282095,40.94134645
28.9711962330674,41.0048269553079
28.6455971900319,41.0454728470634
28.9319861450096,41.0721970939352
29.1085824755669,41.0518812788321
29.2516817741838,41.003286290609
29.2255111,41.2230773
28.9289321137948,41.0024681798666
28.7085369757704,40.9973863177495
29.3261610026086,40.9293696108516
29.0398557,41.16885455
29.0508936664561,41.0348492325248
28.7986520426615,41.0071653424401
29.2656675477578,40.9950382708459
28.9902461963561,41.0498994165021
29.5105896300569,40.8198051071736
29.0977369059351,41.0599572840165
28.77367055,41.0245614
29.1756830172053,41.0360579147817
29.4448388219098,41.1944623855664
29.3638879726561,40.8972857442978
29.1323755623729,41.0118752863707
28.8739756628263,40.9871324692393
29.1043501666995,41.1276119003547
29.2686145804528,40.976536673077
